onset	duration	text	kommentar	loc_besch	loc_erw	w_class	function	grammar
891.900	0.500	Zeitschrift		object		NN		
892.400	3.900	die				ART		
896.300	0.200	Schwester		female		NN		
896.500	0.500	blickt				VVFIN		
897.000	0.100	hoch				PTKVZ		
897.100	3.400	Forrest		mname		NN		
900.500	0.200	und				KON		
900.700	0.200	Jenny		fname		NN		
900.900	0.200	auf				APPR		
901.100	0.200	einem				ART		
901.300	0.200	Weg		setting_new;geo		NN		
901.500	0.500	etwas				PIAT		
902.000	0.400	trifft#ihn		#	#	#		
902.400	0.000	am				APPRART		
902.400	0.200	Kopf		head		NN		
902.600	1.600	Forrest		mname		NN		
904.200	0.300	kippt				VVFIN		
904.500	0.100	um				PTKVZ		
904.600	17.400	die				ART		
922.000	0.100	drei		males		CARD		
922.100	0.400	jagen				ADJA		
922.500	0.100	an				APPR		
922.600	0.300	Jenny		fname		NN		
922.900	0.200	vorbei				PTKVZ		
923.100	3.800	Er				PPER		
926.900	0.200	stakst				VVFIN		
927.100	0.400	den				ART		
927.500	0.100	Weg		geo		NN		
927.600	0.300	entlang				PTKVZ		
930.000	1.700	Forrest		mname		NN		
931.700	0.200	wird				VAFIN		
931.900	0.300	schneller				ADJD		
932.200	1.300	Jungs		males		NN		
933.500	0.300	auf				APPR		
933.800	0.200	ihren				PPOSAT		
934.000	0.300	Rädern		object		NN		
934.300	0.200	holen				VVFIN		
934.500	0.400	langsam				ADJD		
934.900	0.100	auf				PTKVZ		
935.000	2.500	behindert				VVPP		
937.500	0.200	durch				APPR		
937.700	0.200	die				ART		
937.900	0.300	Schienen		object		NN		
938.200	0.400	hastet				VVFIN		
938.600	0.200	Forrest		mname		NN		
938.800	0.500	weiter				PTKVZ		
939.300	0.400	in				APPR		
939.700	0.500	Zeitlupe				NN		
940.200	0.900	mit				APPR		
941.100	0.200	seinen				PPOSAT		
941.300	0.400	steifen				ADJA		
941.700	0.300	Beinen		bodypart		NN		
942.000	0.200	macht				VVFIN		
942.200	0.100	er				PPER		
942.300	0.500	ungelenke				ADJA		
942.800	0.400	Schritte				NN		
943.200	3.600	die				ART		
946.800	0.500	Verfolger		males		NN		
947.300	0.400	treten				VVFIN		
947.700	0.400	verbissen				VVFIN		
948.100	0.100	in				APPR		
948.200	0.100	die				ART		
948.300	0.400	Pedale		object		NN		
948.700	0.400	gehetzt				VVPP		
949.100	0.300	sieht				VVFIN		
949.400	0.200	sich				PRF		
949.600	0.100	Forrest		mname		NN		
949.700	0.400	zu				APPR		
950.100	0.200	ihnen				PPER		
950.300	0.100	um				PTKVZ		
950.400	0.600	er		male		PPER		
951.000	0.000	hat				VAFIN		
951.000	0.300	eine				ART		
951.300	0.200	Platzwunde		object		NN		
951.500	0.400	an				APPR		
951.900	0.000	der				ART		
951.900	0.200	Stirn		head		NN		
953.600	0.400	im				APPRART		
954.000	0.400	Laufen				NN		
954.400	0.300	beginnt				VVFIN		
954.700	0.300	Forrest		mname		NN		
955.000	0.600	plötzlich				ADJD		
955.600	0.200	die				ART		
955.800	0.300	Knie		bodypart		NN		
956.100	0.300	zu				PTKZU		
956.400	0.100	beugen				VVINF		
956.500	1.500	die				ART		
958.000	0.500	Halterungen		object		NN		
958.500	0.200	der				ART		
958.700	0.300	Schienen		object		NN		
959.000	0.400	reißen				VVFIN		
959.400	0.100	ab				PTKVZ		
959.500	1.600	Einzelteile		object		NN		
961.100	0.300	fliegen				VVFIN		
961.400	0.200	durch				APPR		
961.600	0.000	die				ART		
961.600	0.100	Luft				NN		
964.800	2.200	die				ART		
967.000	0.400	letzten				ADJA		
967.400	0.100	Teile		object		NN		
967.500	0.800	fallen				VVFIN		
968.300	0.100	ab				PTKVZ		
970.000	1.200	Forrest#starrt		#	#	#		
971.200	0.600	entschlossen				VVFIN		
971.800	0.100	nach				APPR		
971.900	0.300	vorn				ADV		
972.200	0.300	die				ART		
972.500	0.300	Jungs		males		NN		
972.800	0.300	fahren				VVFIN		
973.100	0.100	durch				APPR		
973.200	0.100	die				ART		
973.300	0.300	Reste				NN		
973.600	0.200	der				ART		
973.800	0.300	Schienen		object		NN		
976.200	3.600	auf				APPR		
979.800	0.200	der				ART		
980.000	0.200	Wartebank		setting_rec;furniture		NN		
980.200	3.300	die				ART		
983.500	0.700	Krankenschwester		female		NN		
984.200	0.200	nickt				VVFIN		
984.400	0.400	ohne				APPR		
984.800	0.100	von				APPR		
984.900	0.200	ihrer				PPOSAT		
985.100	0.300	Zeitschrift		object		NN		
985.400	0.800	aufzuschauen				VVINF		
986.200	7.200	die				ART		
993.400	0.200	drei				CARD		
993.600	0.300	Jungs		setting_rec;males		NN		
993.900	0.400	stoppen				VVINF		
994.300	0.800	verblüfft				VVPP		
995.100	0.200	sehen				VVFIN		
995.300	0.100	sie				PPER		
995.400	0.100	den				ART		
995.500	0.400	davon				PROAV		
995.900	0.600	rasenden				ADJA		
996.500	0.400	Forrest		mname		NN		
996.900	0.200	nach				APPR		
997.100	0.600	der				ART		
997.700	0.200	eine				ART		
997.900	0.400	Staubwolke			###	NN		
998.300	0.600	hinter				APPR		
998.900	0.200	sich				PRF		
999.100	0.400	herzieht				VVFIN		
999.500	2.200	Forrest#biegt		#	#	#		
1001.700	0.300	vom				APPRART		
1002.000	0.200	Weg		geo		NN		
1002.200	0.200	ab				PTKVZ		
1002.400	0.300	und				KON		
1002.700	0.200	flitzt				VVFIN		
1002.900	0.200	über				APPR		
1003.100	0.200	eine				ART		
1003.300	0.400	große				ADJA		
1003.700	0.100	Wiese		locale		NN		
1003.800	0.400	auf				APPR		
1004.200	0.200	eine				ART		
1004.400	0.300	Baumreihe		geo		NN		
1004.700	0.400	zu				PTKVZ		
1007.000	0.500	und				KON		
1007.500	0.500	überquert				VVFIN		
1008.000	0.100	eine				ART		
1008.100	0.400	kleine				ADJA		
1008.500	0.200	Brücke		geo		NN		
1008.700	0.200	auf				APPR		
1008.900	0.200	der				ART		
1009.100	0.300	Angler		males		NN		
1009.400	0.300	sitzen				VVINF		
1013.600	0.400	er				PPER		
1014.000	0.100	rennt				VVFIN		
1014.100	0.200	an				APPR		
1014.300	0.600	Sträflingen		males		NN		
1014.900	0.300	vorbei				ADV		
1015.200	0.200	die				ART		
1015.400	0.100	den				ART		
1015.500	0.500	Grünstreifen		geo		NN		
1016.000	0.300	am				APPRART		
1016.300	0.700	Straßenrand		geo		NN		
1017.000	0.500	bearbeiten				VVINF		
1017.500	1.100	in				APPR		
1018.600	0.300	Greenbo#w		#	#	#		
1018.900	0.500	jagt		male		VVPP		
1019.400	1.000	er#am#Friseurladen		#	#	#		
1020.400	0.200	vorbei				PTKVZ		
1020.600	0.300	und				KON		
1020.900	0.300	wirbelt				VVFIN		
1021.200	0.200	dabei				PROAV		
1021.400	0.200	eine				ART		
1021.600	0.300	Zeitung		object		NN		
1021.900	0.200	hoch				ADJD		
1022.100	0.500	drei				CARD		
1022.600	0.300	Männer		males		NN		
1022.900	0.100	im				APPRART		
1023.000	0.300	Laden		locale		NN		
1023.300	0.400	glotzen				VVFIN		
1023.700	0.100	ihm				PPER		
1023.800	0.200	nach				PTKVZ		
1024.000	3.500	Forrest		mname		NN		
1027.500	0.500	rast				VVFIN		
1028.000	0.100	auf				APPR		
1028.100	0.200	ein				ART		
1028.300	0.300	kleines				ADJA		
1028.600	0.300	ärmliches				ADJA		
1028.900	0.700	Farmhaus		setting_new;geo		NN		
1029.600	0.300	zu				PTKVZ		
1029.900	23.200	er				PPER		
1053.100	0.500	entdeckt				VVFIN		
1053.600	0.100	Jenny		fname		NE		
1053.700	0.100	die				ART		
1053.800	0.200	bei				APPR		
1054.000	0.200	einem				ART		
1054.200	0.600	Tabakfeld		geo		NN		
1054.800	0.200	steht				VVFIN		
1055.000	11.800	sie				PPER		
1066.800	0.200	zieht				VVFIN		
1067.000	0.400	Forrest		mname		NN		
1067.400	0.200	ins				APPRART		
1067.600	0.200	Feld		geo		NN		
1073.600	0.200	ihr				PPOSAT		
1073.800	0.200	Vater		male		NN		
1074.000	0.200	stapft				VVFIN		
1074.200	0.300	durch				APPR		
1074.500	0.100	die				ART		
1074.600	0.400	brusthohen				ADJA		
1075.000	0.500	Pflanzen		object		NN		
1075.500	1.800	in				APPR		
1077.300	0.300	seiner				PPOSAT		
1077.600	0.100	Hand		bodypart		NN		
1077.700	0.200	ein				ART		
1077.900	0.400	Flachmann		object		NN		
1078.300	0.500	Jenny		fname		NE		
1078.800	0.200	zieht				VVFIN		
1079.000	0.400	Forrest		mname		NN		
1079.400	0.100	ein				ART		
1079.500	0.300	hohes				ADJA		
1079.800	0.500	Maisfeld		geo		NN		
1080.300	4.000	zwischen				APPR		
1084.300	0.100	den				ART		
1084.400	0.200	Pflanzen				NN		
1084.600	0.500	knien				VVFIN		
1085.100	0.100	sich				PRF		
1085.200	0.200	die				ART		
1085.400	0.300	Kinder		persons		NN		
1085.700	0.200	hin				PTKVZ		
1085.900	46.000	die				ART		
1131.900	0.300	zwei				CARD		
1132.200	0.000	im				APPRART		
1132.200	0.200	Bett		setting_new;furniture		NN		
1133.600	12.700	etwas				ADV		
1146.300	0.200	trifft				VVFIN		
1146.500	0.100	ihn				PPER		
1146.600	3.000	Jenny		fname		NN		
1149.600	0.200	als				APPR		
1149.800	0.300	Teenager		setting_new;female		NN		
1150.100	5.600	der				ART		
1155.700	0.300	Werfer		male		NN		
1156.000	0.300	springt				VVFIN		
1156.300	0.100	zu				APPR		
1156.400	0.100	den				ART		
1156.500	0.200	zwei				CARD		
1156.700	0.200	anderen				PIS		
1156.900	0.300	auf				APPR		
1157.200	0.200	einen				ART		
1157.400	0.300	Pickup		object		NN		
1157.700	19.400	der				ART		
1177.100	0.300	Pickup		object		NN		
1177.400	0.300	fährt				VVFIN		
1177.700	0.200	dicht				ADJD		
1177.900	0.500	hinter				APPR		
1178.400	0.200	Forrest		mname		NN		
1178.600	0.400	der				PDS		
1179.000	0.300	biegt				VVFIN		
1179.300	0.300	wieder				ADV		
1179.600	0.100	auf				APPR		
1179.700	0.200	die				ART		
1179.900	0.200	Wiese		locale_recur		NN		
1180.100	0.900	der				ART		
1181.000	0.300	Pickup		object		NN		
1181.300	0.500	hinterher				PTKVZ		
1184.300	7.300	er				PPER		
1191.600	0.200	springt				VVFIN		
1191.800	0.200	über				APPR		
1192.000	0.200	einen				ART		
1192.200	0.100	Zaun		geo		NN		
1192.300	0.300	auf				APPR		
1192.600	1.000	der				ART		
1193.600	0.300	Wartebank		setting_rec;furniture		NN		
1193.900	8.100	Forrest		mname		NN		
1202.000	0.300	rennt				VVFIN		
1202.300	0.100	auf				APPR		
1202.400	0.200	einer				ART		
1202.600	0.300	Straße		setting_new;geo		NN		
1202.900	0.300	der				ART		
1203.200	0.300	Pick-up		object		NE		
1203.500	0.400	folgt				VVFIN		
1203.900	0.100	ihm				PPER		
1210.700	1.700	Forrest		mname		NN		
1212.400	0.200	biegt#ab		#	#	#		
1212.600	0.600	und				KON		
1213.200	0.300	rast				VVFIN		
1213.500	0.000	auf				APPR		
1213.500	0.200	ein				ART		
1213.700	0.500	Football-Feld		locale		NN		
1214.200	0.300	auf				APPR		
1214.500	0.200	dem				ART		
1214.700	0.100	ein				ART		
1214.800	0.200	Spiel				NN		
1215.000	0.300	stattfindet				VVFIN		
1215.300	2.400	ein				ART		
1217.700	0.300	Quarterback		male		NN		
1218.000	0.400	wirft				VVFIN		
1218.400	0.200	einen				ART		
1218.600	0.200	Pass				NN		
1218.800	0.400	sein				PPOSAT		
1219.200	0.200	Couch		male		NN		
1219.400	0.300	sieht				VVFIN		
1219.700	0.200	zu				PTKVZ		
1221.200	1.700	Forrest		mname		NN		
1222.900	0.400	überholt				VVFIN		
1223.300	0.400	den#Fänger		#	#	#		
1223.700	0.200	der				PDS		
1223.900	0.400	guckt				ADJD		
1224.300	0.100	baff				ADJD		
1224.400	0.500	und				KON		
1224.900	0.100	wird				VAFIN		
1225.000	0.100	vom				APPRART		
1225.100	0.300	Gegner		person		NN		
1225.400	0.300	umgerannt				VVPP		
1225.700	0.200	der				ART		
1225.900	1.500	Coach		male		NE		
1227.400	0.200	und				KON		
1227.600	0.100	seine				PPOSAT		
1227.700	0.500	Assistenten		males		NN		
1228.200	0.400	glotzen				ADJA		
1228.600	0.400	Forrest		mname		NN		
1229.000	0.200	nach				PTKVZ		
1229.200	13.200	in				APPR		
1242.400	0.200	einem				ART		
1242.600	0.300	vollen				ADJA		
1242.900	0.600	Football-Stadion		setting_new		NN		
1243.500	0.800	Forrest		mname		NN		
1244.300	0.200	als				APPR		
1244.500	0.300	Spieler		male		NN		
1244.800	0.400	träumt				VVFIN		
1245.200	0.100	vor				APPR		
1245.300	0.100	sich				PRF		
1245.400	0.200	hin				ADV		
1245.600	0.400	ein				ART		
1246.000	0.300	Mitspieler		male		NN		
1246.300	0.400	läuft				VVFIN		
1246.700	0.100	mit				APPR		
1246.800	0.100	dem				ART		
1246.900	0.200	Ball		object		NN		
1247.100	0.200	zu				APPR		
1247.300	7.100	ihm				PPER		
1254.400	0.300	Forrest		mname		NN		
1254.700	0.100	hängt				VVFIN		
1254.800	0.600	mehrere				PIAT		
1255.400	0.300	Gegner		males		NN		
1257.200	4.000	in				APPR		
1261.200	0.200	einem				ART		
1261.400	0.900	Bühnenbloc#k		#	#	#		
1262.300	0.100	formen				VVFIN		
1262.400	0.100	die				ART		
1262.500	0.400	Zuschauer		persons		NN		
1262.900	0.300	mit				APPR		
1263.200	0.300	roten				ADJA		
1263.500	0.400	Tafeln		object		NN		
1263.900	0.100	die				ART		
1264.000	0.600	Worte#Go		#	#	#		
1264.600	0.800	Alabama				NE		
1265.400	0.300	der				ART		
1265.700	0.200	Coach		male		NN		
1265.900	2.700	einem				ART		
1268.600	0.900	Gegner		male		NN		
1269.500	0.100	aus				PTKVZ		
1269.600	0.500	der				PDS		
1270.100	0.200	stößt				VVFIN		
1270.300	0.200	mit				APPR		
1270.500	0.200	einem				ART		
1270.700	0.200	Mitspieler		male		NN		
1270.900	0.600	zusammen				PTKVZ		
1271.500	0.800	Forrest		mname		NN		
1272.300	0.200	rennt				VVFIN		
1272.500	0.100	zur				APPRART		
1272.600	0.500	Seitenlinie		roomgeo		NN		
1273.100	1.300	Er#biegt		#	#	#		
1274.400	0.400	Richtung				NN		
1274.800	0.600	Touchdown-Linie		roomgeo		NN		
1275.400	0.300	ab				PTKVZ		
1275.700	0.400	Zwei				CARD		
1276.100	0.300	Gegner		male		NN		
1276.400	0.300	hech#t		#	#	#		
1276.700	0.200	n#ebe#n		#	#	#		
1276.900	0.400	vergeblich				ADJD		
1277.300	0.100	nach				PTKVZ		
1277.400	1.700	Forrest		mname		NN		
1279.100	0.400	durchquert				VVFIN		
1279.500	0.100	die				ART		
1279.600	0.600	Touchdown-Zone		roomgeo		NN		
1280.200	0.600	rennt				VVFIN		
1280.800	0.100	Musiker		persons		NN		
1280.900	0.400	einer				ART		
1281.300	0.300	Kapelle				NN		
1281.600	0.300	um				PTKVZ		
1281.900	0.800	und				KON		
1282.700	0.500	mit				APPR		
1283.200	0.100	dem				ART		
1283.300	0.200	Ball		object		NN		
1283.500	0.200	durch				APPR		
1283.700	0.000	ein				ART		
1283.700	0.600	Stadion-Tor		roomgeo		NN		
1284.300	0.200	hinaus				PTKVZ		
1284.500	8.500	es				PPER		
1293.000	0.100	ist				VAFIN		
1293.100	0.400	dunkel		time		ADJD		
1293.500	0.800	im				APPRART		
1294.300	0.500	strömenden				ADJA		
1294.800	0.300	Regen				NN		
1295.100	0.300	sitzt				VVFIN		
1295.400	0.200	vor				APPR		
1295.600	0.400	einem				ART		
1296.000	0.400	Hauseingang		setting_new;roomgeo		NN		
1296.400	0.400	und				KON		
1296.800	0.400	hält				VVFIN		
1297.200	0.200	eine				ART		
1297.400	0.400	Pralinenschachtel		object		NN		
1297.800	0.500	auf				APPR		
1298.300	0.100	dem				ART		
1298.400	0.200	Schoß		body		NN		
1298.600	0.900	er				PPER		
1299.500	0.200	sieht				VVFIN		
1299.700	0.100	zu				APPR		
1299.800	0.200	einem				ART		
1300.000	0.200	näher				ADJD		
1300.200	0.400	kommenden				ADJA		
1300.600	0.400	Auto		object		NN		
1301.000	0.300	das				ART		
1301.300	0.300	etwas				PIS		
1301.600	0.500	entfernt				ADJD		
1302.100	0.400	parkt				VVPP		
1302.500	0.600	darin				PROAV		
1303.100	0.200	sitzen				VVFIN		
1303.300	0.400	zwei				CARD		
1303.700	0.500	Personen		persons		NN		
1304.200	0.900	Forrest#sieht		#	#	#		
1305.100	0.700	aufmerksam				ADJD		
1305.800	0.200	hin				PTKVZ		
1309.400	2.700	die				ART		
1312.100	0.200	beiden		persons		PIS		
1312.300	0.200	im				APPRART		
1312.500	0.300	Auto		object		NN		
1312.800	0.600	umarmen				VVFIN		
1313.400	0.200	sich				PRF		
1313.600	0.700	Forrest		mname		NN		
1314.300	0.400	steht				VVFIN		
1314.700	0.100	auf				PTKVZ		
1314.800	0.500	die				ART		
1315.300	0.300	blonde				ADJA		
1315.600	0.100	Frau		female		NN		
1315.700	0.500	lehnt				VVFIN		
1316.200	0.000	den				ART		
1316.200	0.400	Rücken		body		NN		
1316.600	0.100	an				APPR		
1316.700	0.100	die				ART		
1316.800	0.700	Beifahrertür		object		NN		
1317.500	0.100	und				KON		
1317.600	0.400	stützt				VVFIN		
1318.000	0.100	sich				PRF		
1318.100	0.200	mit				APPR		
1318.300	0.100	den				ART		
1318.400	0.400	Händen		bodypart		NN		
1318.800	0.200	an				APPR		
1319.000	0.200	den				ART		
1319.200	0.300	Scheiben		object		NN		
1319.500	0.200	ab				PTKVZ		
1319.700	4.300	entschlossen				ADJD		
1324.000	0.300	rennt				VVFIN		
1324.300	0.400	Forrest		mname		NN		
1324.700	0.100	hin				ADV		
1327.900	0.500	sieht				VVFIN		
1328.400	0.200	durch				APPR		
1328.600	0.000	die				ART		
1328.600	0.500	beschlagene				ADJA		
1329.100	0.100	Windschutzscheibe		object		NN		
1329.200	0.900	und				KON		
1330.100	0.300	reißt				VVFIN		
1330.400	0.100	die				ART		
1330.500	0.400	Fahrertür		object		NN		
1330.900	0.200	auf				PTKVZ		
1331.100	1.600	er				PPER		
1332.700	0.200	schlägt				VVFIN		
1332.900	0.100	auf				APPR		
1333.000	0.200	den				ART		
1333.200	0.300	Fahrer		male		NN		
1333.500	0.000	ein				PTKVZ		
1333.500	3.100	Jenny		fname		NE		
1336.600	0.300	steigt				VVFIN		
1336.900	0.200	aus				PTKVZ		
1337.100	0.100	und				KON		
1337.200	0.200	rennt				VVFIN		
1337.400	0.300	zu				APPR		
1337.700	0.200	ihm				PPER		
1337.900	1.600	sie				PPER		
1339.500	0.200	zieht				VVFIN		
1339.700	0.200	ihn				PPER		
1339.900	0.100	weg				PTKVZ		
1340.000	25.100	sie				PPER		
1365.100	0.200	nimmt				VVFIN		
1365.300	0.100	sie				PPER		
1365.400	0.400	wütend				ADJD		
1365.800	8.700	er				PPER		
1374.500	0.300	bleibt				VVFIN		
1374.800	0.300	stehen				VVINF		
1375.100	3.600	er				PPER		
1378.700	0.200	schaut				VVFIN		
1378.900	0.100	an				APPR		
1379.000	0.200	sich				PRF		
1379.200	0.300	runter				PTKVZ		
1379.500	3.400	sie				PPER		
1382.900	0.300	greift				VVFIN		
1383.200	0.000	nach				APPR		
1383.200	0.400	seiner				PPOSAT		
1383.600	0.100	Hand		bodypart		NN		
1383.700	0.200	und				KON		
1383.900	0.400	zieht				VVFIN		
1384.300	0.200	ihn				PPER		
1384.500	0.300	hinter				APPR		
1384.800	0.100	sich				PRF		
1384.900	0.200	her				PTKVZ		
1385.700	0.400	in				APPR		
1386.100	0.200	einem				ART		
1386.300	0.300	Flur		setting_new		NN		
1386.600	0.200	späht				VVFIN		
1386.800	0.300	Jenny		fname		NE		
1387.100	0.100	um				APPR		
1387.200	0.200	eine				ART		
1387.400	0.100	Ecke		roomgeo		NN		
1387.500	0.500	sie#schleicht		#	#	#		
1388.000	0.200	mit				APPR		
1388.200	0.400	Forrest		mname		NN		
1388.600	0.100	zu				APPR		
1388.700	0.200	einem				ART		
1388.900	0.300	Zimmer		roomgeo		NN		
1389.200	0.100	und				KON		
1389.300	0.300	schließt				VVFIN		
1389.600	0.100	auf				PTKVZ		
1389.700	2.500	später		++		ADJD		
1392.200	0.600	Jenny		fname		NN		
1392.800	0.100	im				APPRART		
1392.900	0.400	Unterkleid		body		NN		
1393.300	0.400	nimmt				VVFIN		
1393.700	0.100	den				ART		
1393.800	0.500	Bademantel		object		NN		
1394.300	0.200	ihrer				PPOSAT		
1394.500	0.200	schlafenden				ADJA		
1394.700	1.000	Mitbewohnerin		female		NN		
1395.700	1.900	und				KON		
1397.600	0.200	legt				VVFIN		
1397.800	0.200	ihn				PPER		
1398.000	0.100	um				APPR		
1398.100	0.300	seine				PPOSAT		
1398.400	0.300	nackte				ADJA		
1398.700	0.300	Beine		bodypart		NN		
1399.000	1.800	auch				ADV		
1400.800	0.200	sein				PPOSAT		
1401.000	0.400	Oberkörper		body		NN		
1401.400	0.200	ist				VAFIN		
1401.600	0.200	nackt				ADJD		
1401.800	15.700	Jenny		fname		NE		
1417.500	0.400	trocknet				VVFIN		
1417.900	0.200	ihre				PPOSAT		
1418.100	0.300	Haare		head		NN		
1418.400	8.800	sie				PPER		
1427.200	0.200	zieht				VVFIN		
1427.400	0.100	ihr				PPOSAT		
1427.500	0.500	Unterkleid		body		NN		
1428.000	0.200	aus				PTKVZ		
1428.200	3.300	in				APPR		
1431.500	0.300	BH		body		NE		
1431.800	0.000	und				KON		
1431.800	0.700	Unterhose		body		NE		
1432.500	0.400	setzt#sie		#	#	#		
1432.900	0.100	sich				PRF		
1433.000	0.200	neben				APPR		
1433.200	0.500	Forrest#aufs		#	#	#		
1433.700	0.300	Bett		furniture		NN		
1434.000	3.800	schüchtern				VVFIN		
1437.800	0.300	sieht				VVFIN		
1438.100	0.400	Forrest		mname		NN		
1438.500	0.100	auf				APPR		
1438.600	0.200	ihren				PPOSAT		
1438.800	0.200	Busen		body		NN		
1439.000	0.700	Jenny		fname		NE		
1439.700	0.200	ist				VAFIN		
1439.900	0.400	schlank				ADJD		
1440.300	0.300	sie				PPER		
1440.600	0.100	hat				VAFIN		
1440.700	0.100	ein				ART		
1440.800	0.200	schmales				ADJA		
1441.000	0.900	ebenmäßiges				ADJA		
1441.900	0.100	Gesicht		face		NN		
1442.000	0.500	und				KON		
1442.500	0.300	glattes				ADJA		
1442.800	0.200	langes				ADJA		
1443.000	0.200	Haar		head		NN		
1443.200	0.900	bemerkt				VVFIN		
1444.100	0.300	seinen				PPOSAT		
1444.400	0.100	Blick				NN		
1445.700	9.000	Jenny		fname		NE		
1454.700	0.200	sieht				VVFIN		
1454.900	0.100	ihn				PPER		
1455.000	0.200	ruhig				ADJD		
1455.200	0.300	an				PTKVZ		
1455.500	0.600	sie				PPER		
1456.100	0.500	öffnet				VVFIN		
1456.600	0.200	ihren				PPOSAT		
1456.800	0.100	BH		object		NN		
1456.900	1.800	und				KON		
1458.700	0.300	streift				VVFIN		
1459.000	0.100	ihn				PPER		
1459.100	0.100	ab				PTKVZ		
1459.200	1.100	Forrests		mname		NE		
1460.300	0.400	Augen		face		NN		
1460.700	0.300	weiten				VVFIN		
1461.000	0.200	sich				PRF		
1461.200	0.600	verlegen				ADJD		
1461.800	0.500	schaut				VVFIN		
1462.300	0.100	er				PPER		
1462.400	0.100	weg				PTKVZ		
1462.500	3.300	Jenny		fname		NE		
1465.800	0.300	nimmt				VVFIN		
1466.100	0.200	seine				PPOSAT		
1466.300	0.300	Hand		bodypart		NN		
1466.600	0.200	und				KON		
1466.800	0.300	legt				VVFIN		
1467.100	0.100	sie				PPER		
1467.200	0.000	sich				PRF		
1467.200	0.300	auf				APPR		
1467.500	0.100	die				ART		
1467.600	0.200	Brust		body		NN		
1471.800	0.800	Forrest		mname		NN		
1472.600	0.300	linst				ADJD		
1472.900	0.200	aus				APPR		
1473.100	0.100	den				ART		
1473.200	0.400	Augenwinkeln		face		NN		
1473.600	0.500	rüber				PROAV		
1474.100	0.000	er				PPER		
1474.100	1.700	zuckt				VVFIN		
1475.800	0.100	zusammen				PTKVZ		
